game_play_number,id,sequenceNumber,type.id,type.text,text,awayScore,homeScore,period.number,period.displayValue,clock.displayValue,scoringPlay,scoreValue,team.id,participants.0.athlete.id,participants.1.athlete.id,participants.2.athlete.id,wallclock,shootingPlay,coordinate.x,coordinate.y,game_id,season,seasonType,homeTeamId,homeTeamName,homeTeamMascot,homeTeamAbbrev,homeTeamNameAlt,awayTeamId,awayTeamName,awayTeamMascot,awayTeamAbbrev,awayTeamNameAlt,gameSpread,homeFavorite,gameSpreadAvailable,homeTeamSpread,qtr,time,clock.minutes,clock.seconds,homeTimeoutCalled,awayTimeoutCalled,half,game_half,lag_qtr,lead_qtr,lag_half,lead_half,start.quarter_seconds_remaining,start.half_seconds_remaining,start.game_seconds_remaining,end.quarter_seconds_remaining,end.half_seconds_remaining,end.game_seconds_remaining,period,team,home_color,away_color
2,4016563637,7,110,Driving Layup Shot,Jrue Holiday makes driving layup (Jayson Tatum assists),0,2,1,1st Quarter,11:40,True,2,2.0,3995.0,4065648.0,,2024-06-18T00:38:52Z,True,25,1,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,11:40,11.0,40.0,False,False,1,1,1.0,1.0,1.0,1.0,700.0,1420.0,2860.0,683.0,1403.0,2843.0,1,home,0022B4,99bfe5
3,4016563639,9,132,Step Back Jump Shot,Luka Doncic misses 27-foot step back jumpshot,0,2,1,1st Quarter,11:23,False,0,6.0,3945274.0,,,2024-06-18T00:39:09Z,True,35,26,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,11:23,11.0,23.0,False,False,1,1,1.0,1.0,1.0,1.0,683.0,1403.0,2843.0,682.0,1402.0,2842.0,1,away,0022B4,99bfe5
6,40165636313,13,131,Pullup Jump Shot,Jaylen Brown misses 31-foot three point pullup jump shot,0,2,1,1st Quarter,11:05,False,0,2.0,3917376.0,,,2024-06-18T00:39:53Z,True,27,32,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,11:05,11.0,5.0,False,False,1,1,1.0,1.0,1.0,1.0,665.0,1385.0,2825.0,663.0,1383.0,2823.0,1,home,0022B4,99bfe5
9,40165636317,17,145,Driving Floating Bank Jump Shot,Jayson Tatum misses two point shot,0,2,1,1st Quarter,10:46,False,0,2.0,4065648.0,,,2024-06-18T00:40:11Z,True,17,4,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,10:46,10.0,46.0,False,False,1,1,1.0,1.0,1.0,1.0,646.0,1366.0,2806.0,645.0,1365.0,2805.0,1,home,0022B4,99bfe5
11,40165636320,20,92,Jump Shot,Jaylen Brown misses 24-foot three point jumper,0,2,1,1st Quarter,10:43,False,0,2.0,3917376.0,,,2024-06-18T00:40:29Z,True,4,14,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,10:43,10.0,43.0,False,False,1,1,1.0,1.0,1.0,1.0,643.0,1363.0,2803.0,642.0,1362.0,2802.0,1,home,0022B4,99bfe5
14,40165636324,24,131,Pullup Jump Shot,Kyrie Irving misses 27-foot three point pullup jump shot,0,2,1,1st Quarter,10:26,False,0,6.0,6442.0,,,2024-06-18T00:41:02Z,True,31,27,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,10:26,10.0,26.0,False,False,1,1,1.0,1.0,1.0,1.0,626.0,1346.0,2786.0,623.0,1343.0,2783.0,1,away,0022B4,99bfe5
16,40165636326,26,137,Turnaround Fade Away Jump Shot,Jaylen Brown misses 9-foot two point shot,0,2,1,1st Quarter,10:10,False,0,2.0,3917376.0,,,2024-06-18T00:41:17Z,True,18,7,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,10:10,10.0,10.0,False,False,1,1,1.0,1.0,1.0,1.0,610.0,1330.0,2770.0,609.0,1329.0,2769.0,1,home,0022B4,99bfe5
18,40165636328,28,132,Step Back Jump Shot,Luka Doncic misses 27-foot step back jumpshot,0,2,1,1st Quarter,9:55,False,0,6.0,3945274.0,,,2024-06-18T00:41:32Z,True,11,24,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,9:55,9.0,55.0,False,False,1,1,1.0,1.0,1.0,1.0,595.0,1315.0,2755.0,594.0,1314.0,2754.0,1,away,0022B4,99bfe5
20,40165636330,30,128,Driving Finger Roll Layup,Jrue Holiday makes 1-foot two point shot (Jayson Tatum assists),0,4,1,1st Quarter,9:34,True,2,2.0,3995.0,4065648.0,,2024-06-18T00:41:53Z,True,25,2,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,9:34,9.0,34.0,False,False,1,1,1.0,1.0,1.0,1.0,574.0,1294.0,2734.0,548.0,1268.0,2708.0,1,home,0022B4,99bfe5
21,40165636332,32,92,Jump Shot,Derrick Jones Jr. misses 26-foot three point jumper,0,4,1,1st Quarter,9:08,False,0,6.0,3936099.0,,,2024-06-18T00:42:19Z,True,43,19,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,9:08,9.0,8.0,False,False,1,1,1.0,1.0,1.0,1.0,548.0,1268.0,2708.0,545.0,1265.0,2705.0,1,away,0022B4,99bfe5
23,40165636335,35,118,Alley Oop Dunk Shot,Derrick Jones Jr. makes 2-foot alley oop dunk shot (Luka Doncic assists),2,4,1,1st Quarter,8:59,True,2,6.0,3936099.0,3945274.0,,2024-06-18T00:42:44Z,True,25,3,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,8:59,8.0,59.0,False,False,1,1,1.0,1.0,1.0,1.0,539.0,1259.0,2699.0,522.0,1242.0,2682.0,1,away,0022B4,99bfe5
24,40165636337,37,131,Pullup Jump Shot,Jayson Tatum misses 26-foot three point pullup jump shot,2,4,1,1st Quarter,8:42,False,0,2.0,4065648.0,,,2024-06-18T00:43:00Z,True,39,23,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,8:42,8.0,42.0,False,False,1,1,1.0,1.0,1.0,1.0,522.0,1242.0,2682.0,521.0,1241.0,2681.0,1,home,0022B4,99bfe5
26,40165636359,59,110,Driving Layup Shot,Jrue Holiday blocks Kyrie Irving 's 11-foot driving layup,2,4,1,1st Quarter,8:29,False,0,6.0,6442.0,3995.0,,2024-06-18T00:43:16Z,True,29,10,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,8:29,8.0,29.0,False,False,1,1,1.0,1.0,1.0,1.0,509.0,1229.0,2669.0,508.0,1228.0,2668.0,1,away,0022B4,99bfe5
28,40165636342,42,109,Running Layup Shot,Jrue Holiday makes two point shot (Derrick White assists),2,6,1,1st Quarter,8:24,True,2,2.0,3995.0,3078576.0,,2024-06-18T00:43:31Z,True,25,1,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,8:24,8.0,24.0,False,False,1,1,1.0,1.0,1.0,1.0,504.0,1224.0,2664.0,492.0,1212.0,2652.0,1,home,0022B4,99bfe5
29,40165636344,44,144,Driving Floating Jump Shot,Luka Doncic misses driving floating jump shot,2,6,1,1st Quarter,8:12,False,0,6.0,3945274.0,,,2024-06-18T00:43:43Z,True,31,10,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,8:12,8.0,12.0,False,False,1,1,1.0,1.0,1.0,1.0,492.0,1212.0,2652.0,489.0,1209.0,2649.0,1,away,0022B4,99bfe5
32,40165636349,49,110,Driving Layup Shot,P.J. Washington blocks Jaylen Brown 's 8-foot driving layup,2,6,1,1st Quarter,7:49,False,0,2.0,3917376.0,4278078.0,,2024-06-18T00:44:54Z,True,20,6,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,7:49,7.0,49.0,False,False,1,1,1.0,1.0,1.0,1.0,469.0,1189.0,2629.0,468.0,1188.0,2628.0,1,home,0022B4,99bfe5
34,40165636352,52,92,Jump Shot,Derrick Jones Jr. misses 24-foot three point jumper,2,6,1,1st Quarter,7:39,False,0,6.0,3936099.0,,,2024-06-18T00:45:04Z,True,1,5,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,7:39,7.0,39.0,False,False,1,1,1.0,1.0,1.0,1.0,459.0,1179.0,2619.0,458.0,1178.0,2618.0,1,away,0022B4,99bfe5
36,40165636354,54,94,Tip Shot,Daniel Gafford misses tip shot,2,6,1,1st Quarter,7:38,False,0,6.0,4278049.0,,,2024-06-18T00:45:09Z,True,25,0,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,7:38,7.0,38.0,False,False,1,1,1.0,1.0,1.0,1.0,458.0,1178.0,2618.0,456.0,1176.0,2616.0,1,away,0022B4,99bfe5
38,40165636356,56,92,Jump Shot,Al Horford makes 26-foot three point jumper (Jaylen Brown assists),2,9,1,1st Quarter,7:28,True,3,2.0,3213.0,3917376.0,,2024-06-18T00:45:14Z,True,16,25,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,7:28,7.0,28.0,False,False,1,1,1.0,1.0,1.0,1.0,448.0,1168.0,2608.0,446.0,1166.0,2606.0,1,home,0022B4,99bfe5
43,40165636368,68,131,Pullup Jump Shot,Luka Doncic makes 7-foot pullup jump shot,4,9,1,1st Quarter,7:02,True,2,6.0,3945274.0,,,2024-06-18T00:49:50Z,True,27,7,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,7:02,7.0,2.0,False,False,1,1,1.0,1.0,1.0,1.0,422.0,1142.0,2582.0,422.0,1142.0,2582.0,1,away,0022B4,99bfe5
50,40165636380,80,131,Pullup Jump Shot,Kyrie Irving misses 27-foot three point pullup jump shot,5,11,1,1st Quarter,6:34,False,0,6.0,6442.0,,,2024-06-18T00:51:48Z,True,3,17,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,6:34,6.0,34.0,False,False,1,1,1.0,1.0,1.0,1.0,394.0,1114.0,2554.0,392.0,1112.0,2552.0,1,away,0022B4,99bfe5
52,40165636382,82,145,Driving Floating Bank Jump Shot,Jaylen Brown makes 7-foot two point shot,5,13,1,1st Quarter,6:25,True,2,2.0,3917376.0,,,2024-06-18T00:51:56Z,True,19,3,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,6:25,6.0,25.0,False,False,1,1,1.0,1.0,1.0,1.0,385.0,1105.0,2545.0,367.0,1087.0,2527.0,1,home,0022B4,99bfe5
53,40165636383,83,92,Jump Shot,Josh Green makes 27-foot three point jumper (Luka Doncic assists),8,13,1,1st Quarter,6:07,True,3,6.0,4432811.0,3945274.0,,2024-06-18T00:52:14Z,True,12,24,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,6:07,6.0,7.0,False,False,1,1,1.0,1.0,1.0,1.0,367.0,1087.0,2527.0,346.0,1066.0,2506.0,1,away,0022B4,99bfe5
54,40165636385,85,110,Driving Layup Shot,Jrue Holiday misses driving layup,8,13,1,1st Quarter,5:46,False,0,2.0,3995.0,,,2024-06-18T00:52:35Z,True,24,1,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,5:46,5.0,46.0,False,False,1,1,1.0,1.0,1.0,1.0,346.0,1066.0,2506.0,345.0,1065.0,2505.0,1,home,0022B4,99bfe5
56,40165636387,87,92,Jump Shot,Josh Green makes 27-foot three point jumper (Luka Doncic assists),11,13,1,1st Quarter,5:28,True,3,6.0,4432811.0,3945274.0,,2024-06-18T00:52:54Z,True,23,28,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,5:28,5.0,28.0,False,False,1,1,1.0,1.0,1.0,1.0,328.0,1048.0,2488.0,309.0,1029.0,2469.0,1,away,0022B4,99bfe5
57,40165636389,89,110,Driving Layup Shot,P.J. Washington blocks Jayson Tatum 's 7-foot driving layup,11,13,1,1st Quarter,5:09,False,0,2.0,4065648.0,4278078.0,,2024-06-18T00:53:15Z,True,19,4,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,5:09,5.0,9.0,False,False,1,1,1.0,1.0,1.0,1.0,309.0,1029.0,2469.0,308.0,1028.0,2468.0,1,home,0022B4,99bfe5
61,40165636397,97,92,Jump Shot,Derrick White makes 26-foot three point jumper (Jayson Tatum assists),11,16,1,1st Quarter,5:03,True,3,2.0,3078576.0,4065648.0,,2024-06-18T00:53:44Z,True,10,22,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,5:03,5.0,3.0,False,False,1,1,1.0,1.0,1.0,1.0,303.0,1023.0,2463.0,287.0,1007.0,2447.0,1,home,0022B4,99bfe5
62,40165636399,99,92,Jump Shot,P.J. Washington misses 26-foot three point jumper,11,16,1,1st Quarter,4:47,False,0,6.0,4278078.0,,,2024-06-18T00:53:59Z,True,36,24,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,4:47,4.0,47.0,False,False,1,1,1.0,1.0,1.0,1.0,287.0,1007.0,2447.0,285.0,1005.0,2445.0,1,away,0022B4,99bfe5
64,401656363101,101,92,Jump Shot,Kristaps Porzingis misses 25-foot three point jumper,11,16,1,1st Quarter,4:34,False,0,2.0,3102531.0,,,2024-06-18T00:54:11Z,True,33,24,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,4:34,4.0,34.0,False,False,1,1,1.0,1.0,1.0,1.0,274.0,994.0,2434.0,272.0,992.0,2432.0,1,home,0022B4,99bfe5
66,401656363103,103,137,Turnaround Fade Away Jump Shot,Jayson Tatum misses 7-foot two point shot,11,16,1,1st Quarter,4:23,False,0,2.0,4065648.0,,,2024-06-18T00:54:23Z,True,29,6,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,4:23,4.0,23.0,False,False,1,1,1.0,1.0,1.0,1.0,263.0,983.0,2423.0,261.0,981.0,2421.0,1,home,0022B4,99bfe5
68,401656363105,105,118,Alley Oop Dunk Shot,Dereck Lively II makes alley oop dunk shot (Kyrie Irving assists),13,16,1,1st Quarter,3:57,True,2,6.0,4683688.0,6442.0,,2024-06-18T00:54:49Z,True,25,1,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,3:57,3.0,57.0,False,False,1,1,1.0,1.0,1.0,1.0,237.0,957.0,2397.0,236.0,956.0,2396.0,1,away,0022B4,99bfe5
71,401656363110,110,131,Pullup Jump Shot,Derrick White misses 26-foot three point pullup jump shot,13,16,1,1st Quarter,3:42,False,0,2.0,3078576.0,,,2024-06-18T00:58:48Z,True,35,25,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,3:42,3.0,42.0,False,False,1,1,1.0,1.0,1.0,1.0,222.0,942.0,2382.0,220.0,940.0,2380.0,1,home,0022B4,99bfe5
73,401656363112,112,121,Fade Away Jump Shot,Luka Doncic makes 19-foot two point shot,15,16,1,1st Quarter,3:23,True,2,6.0,3945274.0,,,2024-06-18T00:59:07Z,True,14,16,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,3:23,3.0,23.0,False,False,1,1,1.0,1.0,1.0,1.0,203.0,923.0,2363.0,187.0,907.0,2347.0,1,away,0022B4,99bfe5
79,401656363120,120,131,Pullup Jump Shot,Luka Doncic misses 17-foot pullup jump shot,15,17,1,1st Quarter,2:53,False,0,6.0,3945274.0,,,2024-06-18T01:00:26Z,True,26,18,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,2:53,2.0,53.0,False,False,1,1,1.0,1.0,1.0,1.0,173.0,893.0,2333.0,172.0,892.0,2332.0,1,away,0022B4,99bfe5
81,401656363122,122,144,Driving Floating Jump Shot,Derrick White misses driving floating jump shot,15,17,1,1st Quarter,2:39,False,0,2.0,3078576.0,,,2024-06-18T01:00:40Z,True,30,2,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,2:39,2.0,39.0,False,False,1,1,1.0,1.0,1.0,1.0,159.0,879.0,2319.0,158.0,878.0,2318.0,1,home,0022B4,99bfe5
88,401656363133,133,131,Pullup Jump Shot,Jaylen Brown misses 26-foot three point pullup jump shot,15,17,1,1st Quarter,2:22,False,0,2.0,3917376.0,,,2024-06-18T01:01:40Z,True,8,21,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,2:22,2.0,22.0,False,False,1,1,1.0,1.0,1.0,1.0,142.0,862.0,2302.0,140.0,860.0,2300.0,1,home,0022B4,99bfe5
90,401656363135,135,128,Driving Finger Roll Layup,Jayson Tatum makes two point shot,15,19,1,1st Quarter,2:12,True,2,2.0,4065648.0,,,2024-06-18T01:01:51Z,True,25,1,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,2:12,2.0,12.0,False,False,1,1,1.0,1.0,1.0,1.0,132.0,852.0,2292.0,115.0,835.0,2275.0,1,home,0022B4,99bfe5
91,401656363136,136,131,Pullup Jump Shot,Dante Exum makes 26-foot three pointer,18,19,1,1st Quarter,1:55,True,3,6.0,3102528.0,,,2024-06-18T01:02:07Z,True,36,24,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,1:55,1.0,55.0,False,False,1,1,1.0,1.0,1.0,1.0,115.0,835.0,2275.0,99.0,819.0,2259.0,1,away,0022B4,99bfe5
92,401656363137,137,151,Cutting Dunk Shot,Jaylen Brown makes 1-foot dunk (Jrue Holiday assists),18,21,1,1st Quarter,1:39,True,2,2.0,3917376.0,3995.0,,2024-06-18T01:02:23Z,True,25,2,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,1:39,1.0,39.0,False,False,1,1,1.0,1.0,1.0,1.0,99.0,819.0,2259.0,73.0,793.0,2233.0,1,home,0022B4,99bfe5
93,401656363139,139,92,Jump Shot,Maxi Kleber misses 28-foot three point jumper,18,21,1,1st Quarter,1:13,False,0,6.0,2960236.0,,,2024-06-18T01:02:49Z,True,10,24,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,1:13,1.0,13.0,False,False,1,1,1.0,1.0,1.0,1.0,73.0,793.0,2233.0,72.0,792.0,2232.0,1,away,0022B4,99bfe5
95,401656363141,141,92,Jump Shot,Sam Hauser makes 26-foot three point jumper (Jrue Holiday assists),18,24,1,1st Quarter,1:04,True,3,2.0,4065804.0,3995.0,,2024-06-18T01:02:58Z,True,43,20,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,1:04,1.0,4.0,False,False,1,1,1.0,1.0,1.0,1.0,64.0,784.0,2224.0,54.0,774.0,2214.0,1,home,0022B4,99bfe5
97,401656363145,145,127,Layup Running Reverse,Jaylen Brown makes two point shot (Jayson Tatum assists),18,26,1,1st Quarter,0:49.1,True,2,2.0,3917376.0,4065648.0,,2024-06-18T01:03:14Z,True,26,2,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,0:49.1,0.0,49.09999847412109,False,False,1,1,1.0,1.0,1.0,1.0,49.09999847412109,769.0999755859375,2209.10009765625,41.20000076293945,761.2000122070312,2201.199951171875,1,home,0022B4,99bfe5
99,401656363149,149,109,Running Layup Shot,Jayson Tatum makes two point shot,18,28,1,1st Quarter,0:38.1,True,2,2.0,4065648.0,,,2024-06-18T01:03:30Z,True,26,2,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,0:38.1,0.0,38.09999847412109,False,False,1,1,1.0,1.0,1.0,1.0,38.09999847412109,758.0999755859375,2198.10009765625,28.100000381469727,748.0999755859375,2188.10009765625,1,home,0022B4,99bfe5
100,401656363150,150,92,Jump Shot,Maxi Kleber misses 31-foot three point jumper,18,28,1,1st Quarter,0:28.1,False,0,6.0,2960236.0,,,2024-06-18T01:03:44Z,True,35,30,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,0:28.1,0.0,28.100000381469727,False,False,1,1,1.0,1.0,1.0,1.0,28.100000381469727,748.0999755859375,2188.10009765625,26.100000381469727,746.0999755859375,2186.10009765625,1,away,0022B4,99bfe5
102,401656363152,152,132,Step Back Jump Shot,Jayson Tatum misses 27-foot step back jumpshot,18,28,1,1st Quarter,0:5.1,False,0,2.0,4065648.0,,,2024-06-18T01:04:07Z,True,11,24,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,1,0:5.1,0.0,5.099999904632568,False,False,1,1,1.0,1.0,1.0,1.0,5.099999904632568,725.0999755859375,2165.10009765625,3.0999999046325684,723.0999755859375,2163.10009765625,1,home,0022B4,99bfe5
109,401656363165,165,110,Driving Layup Shot,Derrick Jones Jr. makes driving layup (Kyrie Irving assists),20,28,2,2nd Quarter,11:36,True,2,6.0,3936099.0,6442.0,,2024-06-18T01:08:25Z,True,23,3,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,2,11:36,11.0,36.0,False,False,1,1,2.0,2.0,1.0,1.0,696.0,696.0,2136.0,675.0,675.0,2115.0,2,away,0022B4,99bfe5
110,401656363167,167,92,Jump Shot,Sam Hauser makes 26-foot three point jumper (Jayson Tatum assists),20,31,2,2nd Quarter,11:15,True,3,2.0,4065804.0,4065648.0,,2024-06-18T01:08:46Z,True,7,20,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,2,11:15,11.0,15.0,False,False,1,1,2.0,2.0,1.0,1.0,675.0,675.0,2115.0,649.0,649.0,2089.0,2,home,0022B4,99bfe5
111,401656363169,169,144,Driving Floating Jump Shot,Kyrie Irving makes 5-foot driving floating jump shot,22,31,2,2nd Quarter,10:49,True,2,6.0,6442.0,,,2024-06-18T01:09:13Z,True,28,5,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,2,10:49,10.0,49.0,False,False,1,1,2.0,2.0,1.0,1.0,649.0,649.0,2089.0,623.0,623.0,2063.0,2,away,0022B4,99bfe5
112,401656363170,170,92,Jump Shot,Jaylen Brown makes 23-foot three point jumper (Jayson Tatum assists),22,34,2,2nd Quarter,10:23,True,3,2.0,3917376.0,4065648.0,,2024-06-18T01:09:37Z,True,2,2,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,2,10:23,10.0,23.0,False,False,1,1,2.0,2.0,1.0,1.0,623.0,623.0,2063.0,611.0,611.0,2051.0,2,home,0022B4,99bfe5
113,401656363172,172,110,Driving Layup Shot,Kyrie Irving misses driving layup,22,34,2,2nd Quarter,10:11,False,0,6.0,6442.0,,,2024-06-18T01:09:51Z,True,22,3,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,2,10:11,10.0,11.0,False,False,1,1,2.0,2.0,1.0,1.0,611.0,611.0,2051.0,610.0,610.0,2050.0,2,away,0022B4,99bfe5
118,401656363180,180,131,Pullup Jump Shot,Jaylen Brown misses 26-foot three point pullup jump shot,22,34,2,2nd Quarter,9:50,False,0,2.0,3917376.0,,,2024-06-18T01:10:36Z,True,29,26,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,2,9:50,9.0,50.0,False,False,1,1,2.0,2.0,1.0,1.0,590.0,590.0,2030.0,589.0,589.0,2029.0,2,home,0022B4,99bfe5
120,401656363182,182,146,Running Pullup Jump Shot,P.J. Washington misses running pullup jump shot,22,34,2,2nd Quarter,9:41,False,0,6.0,4278078.0,,,2024-06-18T01:10:46Z,True,7,21,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,2,9:41,9.0,41.0,False,False,1,1,2.0,2.0,1.0,1.0,581.0,581.0,2021.0,579.0,579.0,2019.0,2,away,0022B4,99bfe5
122,401656363184,184,92,Jump Shot,Luka Doncic misses 26-foot three point jumper,22,34,2,2nd Quarter,9:29,False,0,6.0,3945274.0,,,2024-06-18T01:10:58Z,True,1,11,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,2,9:29,9.0,29.0,False,False,1,1,2.0,2.0,1.0,1.0,569.0,569.0,2009.0,568.0,568.0,2008.0,2,away,0022B4,99bfe5
126,401656363190,190,131,Pullup Jump Shot,Kristaps Porzingis makes 4-foot pullup jump shot (Jayson Tatum assists),22,36,2,2nd Quarter,9:10,True,2,2.0,3102531.0,4065648.0,,2024-06-18T01:11:49Z,True,27,5,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,2,9:10,9.0,10.0,False,False,1,1,2.0,2.0,1.0,1.0,550.0,550.0,1990.0,526.0,526.0,1966.0,2,home,0022B4,99bfe5
127,401656363192,192,142,Cutting Finger Roll Layup Shot,Maxi Kleber makes layup (Luka Doncic assists),24,36,2,2nd Quarter,8:46,True,2,6.0,2960236.0,3945274.0,,2024-06-18T01:12:14Z,True,24,3,401656363,2024,3,2,Boston,Celtics,BOS,Boston,6,Dallas,Mavericks,DAL,Dallas,2.5,True,False,2.5,2,8:46,8.0,46.0,False,False,1,1,2.0,2.0,1.0,1.0,526.0,526.0,1966.0,507.0,507.0,1947.0,2,away,0022B4,99bfe5
